database,inat.id,date,latitude,longitude,morph.class
iNaturalist,65716889,11/27/2020,40.77817312,-73.96826994,gray
iNaturalist,65716911,11/27/2020,40.77569508,-73.9681297,gray
iNaturalist,65718039,11/27/2020,33.77975833,-84.29361111,gray
iNaturalist,65719652,7/17/2008,48.41273856,-123.3631447,gray
iNaturalist,65720156,11/27/2020,40.776965,-73.96861833,gray
iNaturalist,65721154,11/25/2020,38.84035353,-77.23861447,gray
iNaturalist,65721699,3/29/2020,50.0733549,-96.81794281,gray
iNaturalist,65721923,11/27/2020,45.52266843,-123.1015439,gray
iNaturalist,65722888,3/31/2020,50.0733549,-96.81794281,gray
iNaturalist,65723307,11/27/2020,34.3362206,-86.32887529,gray
iNaturalist,65723312,11/27/2020,34.33642793,-86.32805395,gray
iNaturalist,65723775,9/13/2020,35.52054933,-86.47000216,gray
iNaturalist,65723950,11/27/2020,45.51266252,-123.0388087,gray
iNaturalist,65724229,11/27/2020,33.0987734,-86.8575029,gray
iNaturalist,65724438,11/27/2020,45.45618096,-122.7921312,gray
iNaturalist,65724710,11/27/2020,40.21027778,-74.90777778,gray
iNaturalist,65725135,11/15/2020,36.82292953,-76.18333534,gray
iNaturalist,65725333,11/27/2020,35.9845846,-78.99443273,gray
iNaturalist,65725511,11/26/2020,42.61301861,-70.8915093,gray
iNaturalist,65726013,5/15/2020,39.47548333,-76.40885833,gray
iNaturalist,65726298,6/7/2020,34.07381587,-81.5880201,gray
iNaturalist,65726663,11/27/2020,45.47386806,-73.75969139,gray
iNaturalist,65727140,11/26/2020,39.195941,-76.8006625,gray
iNaturalist,65727882,11/27/2020,39.195941,-76.8006625,gray
iNaturalist,65728363,11/10/2018,35.91726778,-78.79886486,gray
iNaturalist,65729423,6/27/2020,43.85270967,-78.96640563,gray
iNaturalist,65729464,11/27/2020,35.58242,-82.980805,gray
iNaturalist,65729961,11/27/2020,49.241984,-122.955236,gray
iNaturalist,65730034,6/8/2020,34.16190495,-80.89635205,gray
iNaturalist,65730232,11/27/2020,49.24526506,-122.9587497,melanic
iNaturalist,65730267,11/27/2020,33.47718667,-79.18915833,gray
iNaturalist,65730416,6/8/2020,34.16173858,-80.89624981,gray
iNaturalist,65730669,6/8/2020,34.16190495,-80.89633328,gray
iNaturalist,65731041,11/27/2020,43.27458333,-79.89738889,melanic
iNaturalist,65731209,11/27/2020,39.06425819,-78.06415882,gray
iNaturalist,65731522,11/27/2020,42.85406517,-78.75335645,gray
iNaturalist,65731735,4/3/2020,50.0733549,-96.81794281,gray
iNaturalist,65732501,6/8/2020,34.16191494,-80.89634937,gray
iNaturalist,65734092,11/27/2020,44.59076911,-123.2676363,gray
iNaturalist,65735207,11/27/2020,34.0808118,-86.9540513,gray
iNaturalist,65736354,11/27/2020,43.01390272,-88.22833791,other
iNaturalist,65736702,11/20/2020,40.06105305,-76.62460226,gray
iNaturalist,65737073,11/27/2020,34.6457104,-86.4657071,gray
iNaturalist,65738878,8/19/2020,39.56543333,-84.18582833,gray
iNaturalist,65744894,11/21/2020,34.98627167,-80.76370333,melanic
iNaturalist,65746310,11/28/2020,37.16861766,-75.98288834,gray
iNaturalist,65748190,11/28/2020,33.4889144,-79.09034723,gray
iNaturalist,65751976,11/28/2020,39.60199859,-76.6402116,gray
iNaturalist,65752104,11/28/2020,40.88519383,-73.78464368,gray
iNaturalist,65753608,11/27/2020,45.50595596,-73.57702748,gray
iNaturalist,65753609,11/27/2020,45.50638853,-73.57682167,gray
iNaturalist,65753611,11/27/2020,45.50773801,-73.57787919,gray
iNaturalist,65755741,11/27/2020,51.044195,-114.038895,melanic
iNaturalist,65756269,11/27/2020,45.47741634,-73.5848074,gray
iNaturalist,65756684,4/19/2009,40.8050565,-81.935143,melanic
iNaturalist,65757007,11/28/2020,40.4486611,-79.9240728,gray
iNaturalist,65757106,11/28/2020,36.00531629,-78.95465389,gray
iNaturalist,65757310,8/10/2019,45.50650925,-73.59420783,other
iNaturalist,65757870,11/27/2020,37.45032,-76.528459,gray
iNaturalist,65759362,11/28/2020,40.10676102,-75.21663373,gray
iNaturalist,65759512,9/26/2020,44.3090319,-78.31974685,melanic
iNaturalist,65759645,11/27/2020,42.71654806,-71.15390922,gray
iNaturalist,65760123,11/14/2020,38.0405837,-84.5037164,gray
iNaturalist,65760236,11/16/2020,45.48373997,-76.051873,melanic
iNaturalist,65760261,11/28/2020,43.82867715,-79.31459111,gray
iNaturalist,65760262,11/27/2020,35.75670377,-86.90989564,gray
iNaturalist,65760924,11/28/2020,43.09434959,-87.8859707,gray
iNaturalist,65761652,6/8/2020,34.16190495,-80.89635205,gray
iNaturalist,65761975,11/28/2020,40.8638595,-73.93004948,gray
iNaturalist,65762034,6/8/2020,34.16190495,-80.89633328,gray
iNaturalist,65762764,11/22/2020,25.02376023,-80.50293542,gray
iNaturalist,65762827,4/4/2009,42.28091084,-81.84312783,melanic
iNaturalist,65763085,6/9/2020,34.16191605,-80.89634669,gray
iNaturalist,65763213,6/9/2020,34.16191242,-80.89633859,gray
iNaturalist,65763404,11/28/2020,44.2224445,-76.5795108,melanic
iNaturalist,65763407,6/9/2020,34.16190495,-80.89635205,gray
iNaturalist,65763963,11/27/2020,48.41385333,-123.3631217,melanic
iNaturalist,65764296,11/28/2020,41.98479504,-72.61661298,gray
iNaturalist,65764766,11/28/2020,35.92727764,-78.52036291,gray
iNaturalist,65764890,11/28/2020,42.2968,-71.09761944,gray
iNaturalist,65764966,11/28/2020,31.28824978,-89.37596151,gray
iNaturalist,65766423,11/28/2020,29.75604291,-95.57371658,gray
iNaturalist,65767745,11/28/2020,44.93408287,-93.31265873,gray
iNaturalist,65767769,11/13/2020,27.982975,-81.85616667,gray
iNaturalist,65767905,11/28/2020,45.5548615,-73.5506933,gray
iNaturalist,65768445,11/28/2020,40.67569373,-73.9975111,gray
iNaturalist,65769401,3/20/2020,34.23545556,-77.92263056,gray
iNaturalist,65769549,11/28/2020,42.34030054,-71.16143409,gray
iNaturalist,65770101,11/28/2020,40.7775747,-73.92388619,gray
iNaturalist,65771221,11/6/2020,37.331975,-121.9348139,gray
iNaturalist,65772496,11/28/2020,45.9594336,-66.64357363,gray
iNaturalist,65772711,6/11/2020,34.16191605,-80.89635742,gray
iNaturalist,65772953,11/7/2020,29.91138889,-95.66138889,gray
iNaturalist,65773338,11/28/2020,40.36775635,-74.66859181,gray
iNaturalist,65773512,11/28/2020,37.45388586,-77.66805803,gray
iNaturalist,65774256,11/28/2020,35.07686899,-83.34278301,gray
iNaturalist,65775121,11/26/2020,42.44971333,-76.50367,gray
iNaturalist,65775242,11/21/2020,44.8480218,-93.0427153,gray
iNaturalist,65775883,6/13/2020,34.16190495,-80.89633328,gray
iNaturalist,65776085,11/28/2020,38.91212,-77.05021667,other
iNaturalist,65776127,6/13/2020,34.16189718,-80.89633864,gray
iNaturalist,65776196,6/13/2020,34.16190495,-80.89633328,gray
iNaturalist,65776262,11/28/2020,40.09381117,-74.857995,gray
iNaturalist,65776344,11/21/2020,38.94622833,-92.44657333,gray
iNaturalist,65776415,6/13/2020,34.16191242,-80.89633859,gray
iNaturalist,65776513,6/13/2020,34.16191827,-80.89635339,gray
iNaturalist,65776531,11/28/2020,43.85486282,-78.96699809,gray
iNaturalist,65776742,11/28/2020,38.31711443,-77.50609514,gray
iNaturalist,65777192,6/10/2014,40.8050565,-81.935143,melanic
iNaturalist,65777197,11/27/2020,38.59481925,-77.12864184,gray
iNaturalist,65777896,6/14/2020,34.16192111,-80.8963145,gray
iNaturalist,65779527,11/27/2020,38.96690278,-76.92186667,melanic
iNaturalist,65779528,11/27/2020,38.96960278,-76.92205278,melanic
iNaturalist,65780364,11/28/2020,49.20852365,-123.972157,gray
iNaturalist,65781332,11/28/2020,49.22503834,-123.0141435,melanic
iNaturalist,65781681,11/28/2020,45.4987302,-122.487204,gray
iNaturalist,65781973,11/28/2020,45.39120266,-75.73452205,gray
iNaturalist,65782127,11/28/2020,34.22741491,-118.5587131,gray
iNaturalist,65782160,11/28/2020,37.41933617,-122.1124225,gray
iNaturalist,65782163,11/28/2020,37.41933969,-122.1124235,melanic
iNaturalist,65783046,11/28/2020,42.84057,-89.07525,gray
iNaturalist,65783717,9/7/2008,41.15038641,-81.35073843,melanic
iNaturalist,65783723,3/10/2009,41.15030046,-81.35066714,gray
iNaturalist,65784847,11/26/2020,38.8417821,-76.5121798,gray
iNaturalist,65785509,11/28/2020,49.224525,-123.0150833,gray
iNaturalist,65786312,6/17/2020,34.16190495,-80.89633328,gray
iNaturalist,65786405,11/2/2020,49.2501243,-123.0824216,melanic
iNaturalist,65787163,6/17/2020,34.16190495,-80.89633328,gray
iNaturalist,65787284,11/28/2020,50.97833056,-114.0307111,melanic
iNaturalist,65787321,6/17/2020,34.1618994,-80.89631048,gray
iNaturalist,65787548,11/28/2020,38.02837667,-121.242605,melanic
iNaturalist,65787560,11/28/2020,38.028345,-121.242665,melanic
iNaturalist,65788206,11/22/2020,49.2501243,-123.0824216,gray
iNaturalist,65789031,11/28/2020,45.2536938,-90.32614009,gray
iNaturalist,65789351,6/17/2020,34.16190495,-80.89635205,gray
iNaturalist,65790182,10/17/2020,40.17685833,-83.13900833,gray
iNaturalist,65792329,11/28/2020,49.26246111,-123.1693806,gray
iNaturalist,65792674,6/18/2020,34.1619105,-80.89634669,gray
iNaturalist,65793304,6/18/2020,34.16191242,-80.89633859,gray
iNaturalist,65794516,11/21/2020,49.30266644,-123.0056061,melanic
iNaturalist,65794779,6/19/2020,34.16190495,-80.89635205,gray
iNaturalist,65794951,11/28/2020,48.46370255,-123.3099583,gray
iNaturalist,65795041,6/19/2020,34.16191242,-80.89633859,gray
iNaturalist,65795065,6/19/2020,34.16190495,-80.89635205,gray
iNaturalist,65795212,11/11/2020,37.3289,-121.9523611,gray
iNaturalist,65814599,11/28/2020,38.93849319,-77.35768307,gray
iNaturalist,65818718,4/28/2012,40.6687653,-73.968237,gray
iNaturalist,65819997,11/29/2020,39.09856994,-76.58816078,gray
iNaturalist,65821818,9/27/2020,44.83266988,-85.54357229,melanic
iNaturalist,65821859,11/29/2020,40.48883747,-74.42229093,gray
iNaturalist,65822289,11/24/2020,44.14583075,-94.01511011,gray
iNaturalist,65824076,11/29/2020,35.97666856,-79.01052933,gray
iNaturalist,65824342,11/29/2020,42.57325,-83.17801667,melanic
iNaturalist,65824404,9/29/2020,44.83263906,-85.5436426,gray
iNaturalist,65824659,11/29/2020,31.33151,-94.707243,gray
iNaturalist,65824809,11/29/2020,42.40810724,-71.3329466,gray
iNaturalist,65825319,11/19/2020,40.6688045,-74.40375509,gray
iNaturalist,65826625,6/20/2020,34.16190495,-80.89633328,gray
iNaturalist,65826873,6/20/2020,34.16189829,-80.8963373,gray
iNaturalist,65828315,6/20/2020,34.16190495,-80.89635205,gray
iNaturalist,65829740,6/21/2020,34.16192049,-80.89631853,gray
iNaturalist,65830130,6/21/2020,34.16191242,-80.89633859,gray
iNaturalist,65830151,11/21/2020,45.3870864,-75.7032037,melanic
iNaturalist,65830457,6/21/2020,34.1619089,-80.89633328,gray
iNaturalist,65830530,11/29/2020,43.17288279,-88.37135732,gray
iNaturalist,65830558,11/29/2020,43.17268155,-88.37139588,gray
iNaturalist,65830566,6/21/2020,34.16190495,-80.89635205,gray
iNaturalist,65831435,11/29/2020,45.44780129,-75.65214983,melanic
iNaturalist,65832605,11/29/2020,40.67579667,-74.88338333,gray
iNaturalist,65834020,9/1/2020,37.19946478,-93.2805201,gray
iNaturalist,65834066,11/29/2020,45.43417697,-75.677181,melanic
iNaturalist,65834635,11/29/2020,43.09430701,-87.88599626,gray
iNaturalist,65835250,6/21/2020,34.16190495,-80.89633328,gray
iNaturalist,65835575,11/29/2020,41.95846111,-70.82052778,gray
iNaturalist,65835759,6/21/2020,34.16190162,-80.89634132,gray
iNaturalist,65835772,11/29/2020,42.42794705,-76.49026621,gray
iNaturalist,65836691,6/23/2020,34.16190495,-80.89633328,gray
iNaturalist,65836789,6/23/2020,34.16191827,-80.89634401,gray
iNaturalist,65837005,6/23/2020,34.16190495,-80.89633328,gray
iNaturalist,65837121,11/29/2020,43.72541261,-79.61110393,melanic
iNaturalist,65837339,6/23/2020,34.16190495,-80.89635205,gray
iNaturalist,65837499,11/29/2020,35.88852014,-79.01551791,gray
iNaturalist,65837764,6/26/2020,34.16191827,-80.89634132,gray
iNaturalist,65839710,11/29/2020,40.10666159,-88.23022603,gray
iNaturalist,65840576,11/29/2020,49.24017715,-122.9238739,melanic
iNaturalist,65841157,11/29/2020,38.302058,-77.461399,gray
iNaturalist,65841307,11/29/2020,40.10379515,-75.44447046,gray
iNaturalist,65842865,11/29/2020,47.10023488,-122.25957,gray
iNaturalist,65843090,11/29/2020,38.31671845,-77.50615002,gray
iNaturalist,65843381,11/29/2020,40.44692222,-79.95633611,gray
iNaturalist,65843696,8/4/2020,38.1866445,-85.77951495,gray
iNaturalist,65843801,11/29/2020,37.74103667,-84.29707167,gray
iNaturalist,65844656,11/29/2020,40.893095,-74.00801945,gray
iNaturalist,65845172,6/27/2020,34.16191494,-80.89635608,gray
iNaturalist,65845832,11/29/2020,45.69533667,-73.49932167,gray
iNaturalist,65846924,11/29/2020,40.71563904,-73.45989966,gray
iNaturalist,65847174,11/9/2020,32.79515857,-79.93943234,gray
iNaturalist,65847610,6/28/2020,34.16191605,-80.89632657,gray
iNaturalist,65847805,6/28/2020,34.1619216,-80.8963145,gray
iNaturalist,65847903,11/29/2020,33.89945194,-83.38509159,gray
iNaturalist,65849814,11/29/2020,45.37162023,-75.79763022,gray
iNaturalist,65851888,6/29/2020,34.16191605,-80.89635339,gray
iNaturalist,65851954,11/27/2020,45.40745333,-73.94547167,gray
iNaturalist,65852771,7/3/2020,34.16190495,-80.89633328,gray
iNaturalist,65853174,11/23/2020,40.78494667,-74.10551383,gray
iNaturalist,65858458,7/5/2020,34.16191242,-80.89633859,gray
iNaturalist,65858530,7/5/2020,34.16190495,-80.89635205,gray
iNaturalist,65859466,11/27/2020,42.85446498,-78.75372318,gray
iNaturalist,65859539,7/5/2020,34.16191464,-80.89633993,gray
iNaturalist,65860074,9/22/2020,34.33032382,-82.38803744,gray
iNaturalist,65860276,11/29/2020,42.303025,-71.12229167,gray
iNaturalist,65860914,7/9/2020,34.16191827,-80.89634803,gray
iNaturalist,65861893,7/10/2020,34.16191716,-80.89634937,gray
iNaturalist,65862073,7/11/2020,34.16191242,-80.89633859,gray
iNaturalist,65862183,7/11/2020,34.16190495,-80.89633328,gray
iNaturalist,65862568,7/11/2020,34.16190495,-80.89633328,gray
iNaturalist,65862679,7/11/2020,34.16190495,-80.89633328,gray
iNaturalist,65863046,11/26/2020,51.07906258,-114.0588572,melanic
iNaturalist,65863711,7/11/2020,34.16190495,-80.89633328,gray
iNaturalist,65863749,11/29/2020,31.28757291,-89.37566531,gray
iNaturalist,65864425,7/11/2020,34.16190495,-80.89635205,gray
iNaturalist,65865114,11/27/2020,26.56681369,-80.05593228,gray
iNaturalist,65867007,2/8/2020,42.6791832,-70.8411558,gray
iNaturalist,65867468,10/13/2020,40.27333,-74.673875,gray
iNaturalist,65869162,11/21/2020,45.39115196,-75.73463683,melanic
iNaturalist,65870734,11/28/2020,27.47183497,-81.53890697,gray
iNaturalist,65874676,11/30/2020,40.27483708,-74.24231652,gray
iNaturalist,65875915,10/9/2020,45.01,-74.18,gray
iNaturalist,65876857,11/25/2020,37.76978725,-122.5028694,gray
iNaturalist,65884291,11/28/2020,43.17050709,-87.88427277,gray
iNaturalist,65884706,11/29/2020,45.51193721,-73.58140378,gray
iNaturalist,65887415,10/21/2020,38.86483197,-77.123665,gray
iNaturalist,65889000,11/30/2020,35.47173373,-82.97910318,gray
iNaturalist,65889656,11/22/2020,39.9525839,-75.1652215,gray
iNaturalist,65889683,10/2/2020,40.40538333,-74.0507445,gray
iNaturalist,65889779,10/28/2004,38.88943333,-77.03524717,gray
iNaturalist,65889810,10/28/2004,38.88943333,-77.03524717,gray
iNaturalist,65891071,11/30/2020,39.828811,-75.3971813,gray
iNaturalist,65892555,11/30/2020,42.45595278,-76.43484722,gray
iNaturalist,65892801,11/20/2020,45.50198072,-73.56725603,gray
iNaturalist,65893116,11/30/2020,42.43141489,-71.10692058,gray
iNaturalist,65893138,10/23/2020,45.50202167,-73.59322167,gray
iNaturalist,65893874,9/15/2020,41.13503348,-75.33811398,gray
iNaturalist,65893925,11/27/2020,27.48137787,-82.63003461,gray
iNaturalist,65894968,11/30/2020,43.17266175,-88.37132916,gray
iNaturalist,65895694,11/13/2020,35.84293333,-90.67888667,gray
iNaturalist,65895763,11/30/2020,43.09090798,-87.88649079,gray
iNaturalist,65896286,11/29/2020,45.48647167,-122.8914717,gray
iNaturalist,65897132,11/14/2020,38.94333333,-92.32714667,gray
iNaturalist,65898069,11/23/2020,36.01184343,-93.38035054,gray
iNaturalist,65899777,11/30/2020,25.65402552,-80.39371289,gray
iNaturalist,65900438,11/24/2020,43.45710297,-80.47630224,gray
iNaturalist,65900694,11/30/2020,45.31385,-122.7968217,gray
iNaturalist,65901078,11/30/2020,34.69521667,-82.98628333,gray
iNaturalist,65901389,11/28/2020,45.40499844,-73.94667118,gray
iNaturalist,65902176,11/29/2020,45.40800833,-73.94589167,gray
iNaturalist,65902417,10/17/2020,45.0914155,-93.0905335,gray
iNaturalist,65902607,11/29/2020,26.96364127,-80.07902492,gray
iNaturalist,65903264,11/30/2020,38.87444734,-92.37254473,gray
iNaturalist,65903577,11/30/2020,39.03653414,-92.29317332,gray
iNaturalist,65903744,11/30/2020,49.2031506,-123.9794063,melanic
iNaturalist,65904772,11/30/2020,45.45471167,-73.58322167,gray
iNaturalist,65904922,11/29/2020,41.29162969,-81.56685964,gray
iNaturalist,65905171,9/23/2020,40.74207833,-74.17807833,gray
iNaturalist,65907709,11/30/2020,40.89303667,-74.00793333,gray
iNaturalist,65908329,11/28/2020,45.41927903,-93.55936714,gray
iNaturalist,65908354,11/30/2020,44.18238536,-79.76395819,melanic
iNaturalist,65908407,10/21/2008,34.49139252,-117.2673678,gray
iNaturalist,65908543,11/29/2020,38.93476063,-77.34469216,gray
iNaturalist,65908765,11/30/2020,44.13618347,-79.81584356,gray
iNaturalist,65908892,11/30/2020,44.13617858,-79.81583787,melanic
iNaturalist,65909146,11/30/2020,39.94657179,-75.20289918,gray
iNaturalist,65909364,10/12/2020,43.69002354,-79.36931543,melanic
iNaturalist,65909412,11/30/2020,43.02034729,-89.51341999,gray
iNaturalist,65909917,11/30/2020,40.28830293,-74.04661278,gray
iNaturalist,65910068,11/30/2020,32.35187167,-90.05668617,gray
iNaturalist,65912415,11/30/2020,51.04475833,-114.0480389,melanic
iNaturalist,65913275,9/10/2020,40.2876108,-74.1723652,gray
iNaturalist,65913750,11/25/2020,39.1421195,-84.51761667,gray
iNaturalist,65913995,11/15/2020,40.80721667,-73.9672,gray
iNaturalist,65914081,11/30/2020,27.83479589,-82.71995576,gray
iNaturalist,65914492,11/30/2020,42.40628833,-71.54738667,gray
iNaturalist,65916117,11/24/2020,40.7794089,-73.971975,melanic
iNaturalist,65916128,11/30/2020,28.1000945,-82.401405,gray
iNaturalist,65916305,11/30/2020,39.37225508,-119.8366759,gray
iNaturalist,65917767,11/30/2019,37.77381865,-122.4560487,gray
iNaturalist,65917832,9/4/2020,33.9935,-81.074,gray
iNaturalist,65918095,11/29/2020,45.47359725,-73.75963629,gray
iNaturalist,65919076,11/30/2020,41.95766648,-82.52925756,melanic
iNaturalist,65919361,11/30/2020,32.78690833,-79.93479167,gray
iNaturalist,65919662,7/12/2020,34.16190495,-80.89635205,gray
iNaturalist,65919678,10/6/2020,38.3306658,-80.6531473,gray
iNaturalist,65919744,7/13/2020,34.16191938,-80.89635339,gray
iNaturalist,65919860,11/29/2020,40.8613719,-73.87888739,gray
iNaturalist,65920226,11/30/2020,42.28183611,-71.14310556,gray
iNaturalist,65920230,11/30/2020,42.28278056,-71.1407,gray
iNaturalist,65920463,7/16/2020,34.16192271,-80.89632523,gray
iNaturalist,65920896,12/30/2014,38.8943864,-77.116628,melanic
iNaturalist,65921639,11/29/2020,45.40290833,-73.94248333,gray
iNaturalist,65921827,7/17/2020,34.16190495,-80.89635205,gray
iNaturalist,65921952,7/17/2020,34.16191242,-80.89633859,gray
iNaturalist,65922745,7/18/2020,34.1619216,-80.89631987,gray
iNaturalist,65923395,11/29/2020,29.728025,-82.45708333,gray
iNaturalist,65924047,11/30/2020,44.977753,-93.2650108,gray
iNaturalist,65924183,11/26/2020,37.0726305,-79.55805833,gray
iNaturalist,65924555,11/25/2013,38.8943864,-77.116628,melanic
iNaturalist,65926411,1/23/2020,43.46876333,-80.54287,gray
iNaturalist,65931983,12/28/2014,40.78472222,-73.95861111,gray
iNaturalist,65932242,11/28/2020,28.37294482,-81.22950253,gray
iNaturalist,65933852,11/29/2020,44.2460758,-73.9443001,gray
iNaturalist,65937392,12/1/2020,42.15280524,-73.42354596,gray
iNaturalist,65937461,11/29/2020,40.2734574,-80.1201204,gray
iNaturalist,65937465,11/29/2020,40.2734574,-80.1201204,gray
iNaturalist,65939099,12/1/2020,43.69459167,-87.7088,gray
iNaturalist,65940281,11/25/2020,35.28030258,-82.48563404,gray
iNaturalist,65941484,12/1/2020,43.62437578,-72.5049393,gray
iNaturalist,65941612,12/1/2020,35.57301299,-82.62458456,gray
iNaturalist,65941657,12/1/2020,32.85428625,-79.7722987,gray
iNaturalist,65942149,12/1/2020,42.99470444,-87.97266881,gray
iNaturalist,65943607,12/1/2020,42.36344227,-71.51505106,gray
iNaturalist,65944052,12/1/2020,40.37971167,-74.533775,gray
iNaturalist,65944139,12/1/2020,40.48987503,-74.42276051,gray
iNaturalist,65944561,11/19/2020,31.5973956,-91.2163449,gray
iNaturalist,65945299,10/20/2020,38.02835301,-84.49998627,gray
iNaturalist,65945597,12/1/2020,45.52581667,-73.58893667,gray
iNaturalist,65946999,12/1/2020,44.51508333,-73.25327167,gray
iNaturalist,65947060,11/28/2020,39.25981846,-84.50894695,gray
iNaturalist,65947419,11/30/2020,48.65862076,-123.6621771,gray
iNaturalist,65948556,12/1/2020,32.78365833,-79.93814667,gray
iNaturalist,65948575,11/27/2020,45.38630337,-92.88105877,melanic
iNaturalist,65949226,10/24/2020,48.44873859,-89.26819913,melanic
iNaturalist,65949283,12/1/2020,29.61842353,-82.36519783,gray
iNaturalist,65949717,11/27/2020,42.45463148,-71.22745581,gray
iNaturalist,65950426,8/25/2018,28.338875,-81.534095,gray
iNaturalist,65951566,11/21/2020,29.58566739,-98.61734046,gray
iNaturalist,65952711,12/1/2020,43.09351835,-87.88660789,gray
iNaturalist,65952901,12/1/2020,40.44662251,-74.12087623,gray
iNaturalist,65952944,11/9/2020,45.4091,-73.93676667,gray
iNaturalist,65953534,11/15/2020,49.26465342,-122.9482666,melanic
iNaturalist,65953633,11/27/2020,28.0470695,-82.50131167,gray
iNaturalist,65953776,12/1/2020,44.856226,-92.63079878,gray
iNaturalist,65953784,11/26/2020,42.381775,-76.420555,gray
iNaturalist,65954619,12/1/2020,44.15042031,-94.0146726,gray
iNaturalist,65955742,11/25/2020,42.3989268,-71.5781346,gray
iNaturalist,65956004,11/14/2020,42.480705,-79.33180333,gray
iNaturalist,65956026,12/1/2020,42.36762665,-71.08101787,gray
iNaturalist,65956116,10/17/2020,38.35549554,-77.49997871,gray
iNaturalist,65956368,12/1/2020,41.74338667,-75.531595,gray
iNaturalist,65956481,12/1/2020,30.4052,-88.94782167,gray
iNaturalist,65956829,11/26/2020,42.39888703,-71.57813065,gray
iNaturalist,65956857,12/1/2020,48.49062441,-123.3750718,gray
iNaturalist,65958355,10/9/2020,45.02443062,-74.12481367,gray
iNaturalist,65963431,11/16/2020,34.131148,-94.6906958,gray
iNaturalist,65964559,12/1/2020,40.89308667,-74.00759167,gray
iNaturalist,65967776,12/1/2020,38.92985686,-77.3477133,gray
iNaturalist,65968238,10/5/2020,41.92847397,-88.29656795,gray
iNaturalist,65969757,11/28/2020,27.96691389,-81.68927778,gray
iNaturalist,65970173,8/30/2020,36.06902222,-95.56206389,gray
iNaturalist,65971669,11/23/2019,38.92337,-77.16129167,gray
iNaturalist,65971767,9/23/2017,41.33473817,-73.11139584,other
iNaturalist,65971840,11/28/2020,39.195941,-76.8006625,gray
iNaturalist,65972960,11/30/2020,39.195941,-76.8006625,gray
iNaturalist,65973568,12/1/2020,51.09171862,-114.1370581,melanic
iNaturalist,65973658,12/1/2020,39.195941,-76.8006625,gray
iNaturalist,65973660,12/1/2020,39.195941,-76.8006625,gray
iNaturalist,65973663,12/1/2020,39.195941,-76.8006625,gray
iNaturalist,65973664,12/1/2020,39.195941,-76.8006625,gray
iNaturalist,65973665,12/1/2020,39.195941,-76.8006625,gray
iNaturalist,65973667,12/1/2020,39.195941,-76.8006625,gray
iNaturalist,65974944,12/1/2020,49.21734876,-122.9574535,gray
iNaturalist,65976783,11/27/2020,43.83957306,-78.96608806,gray
iNaturalist,65978292,12/1/2020,49.33511734,-123.0422745,melanic
iNaturalist,65978449,11/30/2020,49.30443087,-123.0032499,gray
iNaturalist,65979373,12/24/2018,47.085918,-92.66170294,melanic
iNaturalist,65979823,12/1/2020,42.30127222,-71.11962778,gray
iNaturalist,65979826,12/1/2020,42.30283611,-71.12064444,gray
iNaturalist,65980690,11/16/2020,45.25077884,-74.14304841,gray
iNaturalist,65980789,11/14/2020,45.25692967,-74.13781463,melanic
iNaturalist,65981875,11/9/2020,45.25691663,-74.13799001,gray
iNaturalist,65981979,11/9/2020,45.25725348,-74.13652557,gray
iNaturalist,65982270,7/18/2020,34.16190495,-80.89635205,gray
iNaturalist,65982931,11/26/2020,45.463905,-74.245445,melanic
iNaturalist,65982983,3/20/2019,26.74420833,-80.25052833,gray
iNaturalist,65983090,11/22/2020,43.89864954,-79.06633873,gray
iNaturalist,65983284,11/19/2020,45.25087623,-74.14286051,gray
iNaturalist,65984579,3/16/2019,26.74418333,-80.25056333,gray
iNaturalist,65989094,11/29/2020,42.37015333,-71.1414195,melanic
iNaturalist,65992242,12/1/2020,48.43069176,-123.4056003,gray
iNaturalist,65996150,12/1/2020,42.30510833,-71.0895305,gray
iNaturalist,66001248,11/26/2020,36.09275542,-94.16395012,gray
iNaturalist,66002289,12/2/2020,45.51993056,-122.7061222,gray
iNaturalist,66003117,12/2/2020,39.23094167,-77.0260305,gray
iNaturalist,66003554,12/2/2020,45.39115635,-75.73454297,gray
iNaturalist,66004767,12/2/2020,37.69090375,-77.59940826,gray
iNaturalist,66004805,12/2/2020,39.00123889,-76.91294667,gray
iNaturalist,66005278,11/6/2020,42.9541848,-73.62762963,melanic
iNaturalist,66006133,10/6/2019,40.780875,-73.98597833,gray
iNaturalist,66006380,12/2/2020,42.99288696,-81.2376315,gray
iNaturalist,66006893,11/5/2020,40.02489444,-75.31419444,gray
iNaturalist,66007117,12/2/2020,42.29905848,-88.99536638,gray
iNaturalist,66007200,11/30/2020,44.85136667,-92.62287167,gray
iNaturalist,66007298,11/29/2020,44.99931667,-89.62819667,gray
iNaturalist,66007467,11/5/2020,44.919925,-91.37186333,gray
iNaturalist,66007477,12/2/2020,40.66617259,-73.96389502,melanic
iNaturalist,66008853,12/2/2020,42.15234126,-73.42329041,gray
iNaturalist,66009438,12/2/2020,34.67386716,-82.82407118,gray
iNaturalist,66009454,12/2/2020,34.67423495,-82.82338215,gray
iNaturalist,66010004,12/2/2020,37.53482,-122.2347633,melanic
iNaturalist,66010611,12/2/2020,38.64469087,-90.25220994,gray
iNaturalist,66011943,12/2/2020,40.89311359,-74.00793403,gray
iNaturalist,66012377,12/2/2020,38.89790333,-77.24053,gray
iNaturalist,66012570,12/2/2020,34.67382147,-82.82132498,gray
